Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-05-23;79,00;12,00;0,00;14,00;7,00;8,00;8,00;8,00;4,00;0,00;1,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00
2021-05-30;76,00;20,00;8,00;13,00;4,00;7,00;8,00;14,00;0,00;0,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2021-06-06;60,00;14,24;7,12;12,20;6,10;4,00;18,00;12,00;1,00;1,00;6,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;0,00
2021-06-13;56,00;18,00;8,00;11,00;8,00;1,00;14,00;8,00;0,00;3,00;7,00;1,00;0,00;3,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00
2021-06-20;48,00;21,00;4,00;10,00;7,00;8,00;11,00;8,00;1,00;0,00;0,00;4,00;4,00;1,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00
2021-06-27;77,00;31,00;6,00;13,00;10,00;3,00;17,00;17,00;3,00;0,00;7,00;3,00;1,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;1,00
2021-07-04;88,00;10,11;6,07;11,13;1,01;6,00;23,00;14,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2021-07-11;60,00;22,00;7,00;25,00;11,00;3,00;14,00;4,00;0,00;1,00;3,00;1,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00
2021-07-18;83,00;18,00;7,00;13,00;3,00;4,00;11,00;16,00;3,00;0,00;3,00;1,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00
2021-07-25;72,00;13,00;3,00;13,00;3,00;3,00;21,00;7,00;2,00;0,00;5,00;3,00;3,00;2,00;0,00;2,00;3,00;0,00;0,00;0,00;2,00
