Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-12-27;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;7,00;22,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;20,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2021-01-10;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00
2021-01-17;0,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;26,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;15,00;0,00;0,00;29,00;0,00;0,00
2021-02-07;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;26,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00
2021-02-14;30,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;15,00;47,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;30,00;0,00;0,00
2021-02-28;14,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;14,00;40,00;0,00;0,00;0,00;68,25;0,00;0,00;14,00;0,00;0,00
2021-03-07;28,00;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;12,92;0,00;0,00;14,93;28,00;0,00;0,00;0,00;0,00;14,00
2021-03-14;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;39,00;0,00;0,00;0,00;26,00;0,00;0,00;13,00;0,00;0,00
2021-03-21;29,00;13,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,62;58,00;0,00;0,00;0,00;14,50;0,00;0,00;14,00;0,00;0,00
2021-03-28;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;0,00;15,00;39,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00
2021-04-11;0,00;15,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;27,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00
2021-04-25;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;30,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;0,00;22,00;7,00;0,00;0,00;14,00;0,00;0,00;0,00;7,00;7,00;27,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;0,00;7,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;14,00;7,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;30,00;0,00
2021-05-23;60,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,11;0,00;0,00;0,00;0,00;60,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;0,00;23,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;7,00;71,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;15,00;0,00
2021-06-06;30,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;75,00;0,00;0,00;0,00;30,00;0,00;15,00;0,00;0,00;0,00
2021-06-13;16,00;32,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;84,57;0,00;0,00;0,00;30,22;0,00;0,00;0,00;0,00;0,00
2021-06-20;32,00;98,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00;14,93;14,93;0,00;0,00;0,00;78,22;0,00;0,00;0,00;0,00;0,00
2021-06-27;19,00;144,40;19,00;0,00;0,00;19,00;0,00;0,00;19,00;0,00;19,00;128,78;19,00;0,00;0,00;58,90;0,00;0,00;0,00;0,00;0,00
